num_expediente,DateTime,localizacion,numero,distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,positiva_alcohol
2019S016975,2019-03-22T14:10:00Z,PASEO_LA_HABANA__CALL_SANTIAGO_BERNABEU,40,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S016996,2019-03-24T02:00:00Z,CALL_BRAVO_MURILLO,120,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,N
2019S017107,2019-03-22T16:30:00Z,CALL_JOSE_SILVA,2,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,N
2019S017125,2019-03-24T21:45:00Z,CALL_HORTALEZA,100,CENTRO,Alcance,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2019S017168,2019-03-19T08:15:00Z,PLAZA_LEALTAD__PASEO_PRADO,1,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S017198,2019-03-25T12:00:00Z,CALL_PORTOMARIN,11,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,5,N
2019S017217,2019-03-20T16:30:00Z,CALLE_ALACALA_-_PASEO_DEL_PRADO,48,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S017272,2019-03-26T13:20:00Z,PLAZA_CIBELES__CALL_ALCALA,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S017287,2019-03-24T12:30:00Z,CALL_RETAMA__CALL_ACANTO,1,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
2019S017304,2019-03-26T19:10:00Z,CALL_JOAQUIN_COSTA,6,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S017367,2019-03-27T22:25:00Z,PLAZA_EMPERADOR_CARLOS_V__CALL_SANTA_ISABEL,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,N
2019S017391,2019-03-26T18:55:00Z,CALL_MANCHA,4,PUENTE_DE_VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S017393,2019-03-28T14:45:00Z,AVDA_GRAN_VIA_DE_SAN_FRANCISCO,4,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S017434,2019-03-27T13:10:00Z,CALL_ARROYO_FONTARRON,483,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S017448,2019-03-28T10:55:00Z,CALL_FERNANDEZ_DE_LOS_RIOS,33,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S017501,2019-03-29T17:15:00Z,CALL_ORENSE,15,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S017566,2019-03-30T10:15:00Z,GTA_ERMITA_DE_LA_VIRGEN_DE_LA_SOLEDAD,0,BARAJAS,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2019S017586,2019-03-29T17:50:00Z,AVDA_MIRAFLORES,48,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2019S017589,2019-03-29T20:50:00Z,AVDA_RAFAELA_YBARRA,73,USERA,Colisión lateral,Se desconoce,Bicicleta,Conductor,De 50 a 54 años,Hombre,0,N
2019S017608,2019-03-30T19:50:00Z,AVDA_SECUNDINO_ZUAZO__CALL_CESAR_CORT_BOTI,2,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,3,N
2019S017644,2019-03-30T13:35:00Z,CALL_JUAN_DUQUE__CALL_MORENO_NIETO,17,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,N
2019S017718,2019-03-31T12:15:00Z,PASEO_CASTELLANA,16,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,N
2019S017764,2019-01-04T15:23:00Z,CALL_ALCALA,91,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S017801,2019-12-03T10:00:00Z,CALL_REGUERA_DE_TOMATEROS,39,PUENTE_DE_VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,6,N
2019S017808,2019-03-17T11:50:00Z,PQUE_MADRID_RIO,+00700E,USERA,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2019S017836,2019-01-04T16:03:00Z,RONDA_TOLEDO,10,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2019S017848,2019-01-04T18:00:00Z,PASEO_EMBARCADERO,1,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,N
2019S017873,2019-02-04T13:50:00Z,AUTOV_M-607,+01500S,FUENCARRAL-EL_PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,N
2019S017942,2019-03-25T22:45:00Z,CALL_HORTALEZA,18,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2019S017986,2019-03-16T01:20:00Z,CALL_LUIS_DE_GONGORA__CALL_GRAVINA,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2019S017988,2019-03-04T14:40:00Z,AVDA_DOCTOR_GARCIA_TAPIA,157A,MORATALAZ,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,0,N
2019S018020,2019-04-04T21:40:00Z,CALL_GRAN_VIA__METRO_PLAZA_DE_ESPAÑA,80,CENTRO,Alcance,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S018185,2019-03-04T16:44:00Z,CMNO_PERALES,90,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2019S018235,2019-07-04T09:48:00Z,CALL_HORTALEZA,17,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2019S018249,2019-06-04T21:25:00Z,CALL_MIGUEL_ARREDONDO__CALL_ALONSO_CARBONELL,1,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,N
2019S018298,2019-05-04T10:30:00Z,CALL_ARRIAGA__CALL_FERNANDO_GABRIEL,69,CIUDAD_LINEAL,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,N
2019S018345,2019-08-04T15:15:00Z,CALL_DOBLA__AVDA_POBLADOS,1,CARABANCHEL,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,N
2019S018366,2019-06-04T20:15:00Z,CALL_VICTORIA,4,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,N
2019S018461,2019-09-04T13:05:00Z,PASEO_RECOLETOS__CALL_GENOVA,43,CENTRO,Alcance,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S018483,2019-10-04T08:00:00Z,AVENIDA_CANILLEJAS_A_VICÁLVARO_CON_GLORIETA_M-40,7,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,N
2019S018494,2019-10-04T08:35:00Z,PASEO_FERNAN_NUÑEZ,1,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,14,N
2019S018498,2019-08-04T10:55:00Z,CALL_DOLORES_BARRANCO__CALL_JUSTA_GARCIA,65,USERA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2019S018517,2019-10-04T17:20:00Z,CALL_ALCALA,42,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,2,N
2019S018545,2019-08-04T12:20:00Z,AVDA_MANZANARES,200,USERA,Atropello a persona,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2019S018552,2019-11-04T09:00:00Z,CALL_SAN_GERMAN__CALL_POETA_JOAN_MARAGALL,1,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,N
2019S018648,2019-12-04T12:10:00Z,CALL_POETA_JOAN_MARAGALL__CALL_SOR_ANGELA_DE_LA_CRUZ,31,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S018655,2019-12-04T14:15:00Z,CALL_BARCO,32,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2019S018656,2019-11-04T16:00:00Z,CALL_LUCHANA,34,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,6,N
2019S018787,2019-08-04T08:55:00Z,CALL_EXPLANADA__CALL_PEDRO_JUSTO_DORADO_DELLMANS,8,MONCLOA-ARAVACA,Alcance,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S018901,2019-03-17T12:00:00Z,AVDA_MANZANARES,196,USERA,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2019S018902,2019-04-16T08:30:00Z,CALL_SANTA_ISABEL,50,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5,N
2019S018907,2019-01-04T22:44:00Z,PASEO_DELICIAS,32,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S018950,2019-04-16T18:35:00Z,CALL_CLAUDIO_MOYANO__PASEO_PRADO,1,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,N
2019S018960,2019-04-14T16:45:00Z,CALL_MESON_DE_PAREDES__RONDA_VALENCIA,92,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S018985,2019-03-30T09:20:00Z,AVDA_MIGUEL_HERNANDEZ__CALL_LEON_FELIPE,11,PUENTE_DE_VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2019S019124,2019-04-17T19:00:00Z,CALL_DOCTOR_TOLOSA_LATOUR,21,USERA,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,6,N
2019S019254,2019-04-20T21:00:00Z,CALL_GILENA,14,VILLAVERDE,Caída,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,N
2019S019257,2019-04-20T21:00:00Z,CALL_SANTA_ENGRACIA,76,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S019263,2019-04-21T17:05:00Z,PQUE_JUAN_CARLOS_I,1,BARAJAS,Atropello a animal,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,N
2019S019332,2019-12-04T18:30:00Z,PASEO_EXTREMADURA,153,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S019391,2019-04-23T16:35:00Z,CUSTA_SANTO_DOMINGO__CALL_FOMENTO,9,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S019405,2019-04-22T18:40:00Z,AVDA_LAS_FUERZAS_ARMADAS,118,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7,N
2019S019536,2019-04-24T09:30:00Z,CALL_GOBELAS__CALL_GUECHO,24,MONCLOA-ARAVACA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,N
2019S019554,2019-04-24T16:00:00Z,CALL_ARROYO_BELINCOSO,24,MORATALAZ,Colisión fronto-lateral,Lluvia intensa,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S019733,2019-04-27T10:40:00Z,CALL_JULIA_GARCIA_BOUTAN__CALL_SOFIA,12,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2019S019779,2019-04-27T20:15:00Z,CALL_GRAN_VIA__CALL_SAN_BERNARDO,60,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S019885,2019-04-27T13:40:00Z,AVDA_RAFAELA_YBARRA,137,VILLAVERDE,Alcance,Se desconoce,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,N
2019S019899,2019-04-29T07:10:00Z,CALL_ALCALA__CALL_LOS_URQUIZA,330,CIUDAD_LINEAL,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S019986,2019-04-28T17:15:00Z,CTRA_M-616,+00600S,FUENCARRAL-EL_PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2019S020003,2019-04-29T20:40:00Z,PLAZA_ALONSO_MARTINEZ,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,N
2019S020144,2019-04-27T12:55:00Z,AVDA_COMUNIDADES__AVDA_DEMOCRACIA,18,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S020247,2019-02-05T09:39:00Z,BULEV_JOSE_PRAT__CALL_HACIENDA_DE_PAVONES,33,VICÁLVARO,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,N
2019S020351,2019-04-05T21:15:00Z,CALL_CEA_BERMUDEZ__CALL_BRAVO_MURILLO,1,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,6,N
2019S020422,2019-05-05T21:00:00Z,PASEO_ESPERANZA,15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,N
2019S020459,2019-06-05T07:40:00Z,CALL_ALCALA,346,CIUDAD_LINEAL,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2019S020462,2019-03-05T22:20:00Z,CALL_SANTA_CATALINA__CRA_SAN_JERONIMO,12,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,N
2019S020466,2019-06-05T18:32:00Z,AVDA_MENENDEZ_PELAYO,65,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S020526,2019-07-05T13:30:00Z,CALL_SANTA_ENGRACIA__CALL_MANUEL_GONZALEZ_LONGORIA,8,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S020547,2019-07-05T11:35:00Z,CALL_ALCALA__PALAC_CIBELES,50,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S020574,2019-05-05T14:49:00Z,CALL_SESEÑA,46A,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S020579,2019-07-05T15:10:00Z,CALL_ALCALA,142,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2019S020599,2019-06-05T05:05:00Z,CALL_ALCALA__CALL_VELAZQUEZ,95,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S020683,2019-10-05T01:20:00Z,CALL_ALCALA,44,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S020721,2019-10-05T15:30:00Z,AVDA_ASTURIAS,56,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2019S020733,2019-10-05T16:35:00Z,CALL_JUAN_IGNACIO_LUCA_DE_TENA,15,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,N
2019S020756,2019-10-05T20:00:00Z,CALL_HERNANI,35,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,S
2019S020803,2019-10-05T09:50:00Z,CALL_ARROYO_FONTARRON,393,MORATALAZ,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,N
2019S020821,2019-10-05T15:56:00Z,AVDA_POBLADOS,74,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S020921,2019-11-05T19:50:00Z,PASEO_PLATANOS__PASEO_PUERTA_DEL_ANGEL,0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,N
2019S020923,2019-12-05T20:30:00Z,CALL_MARQUES_DE_VIANA,38,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2019S020975,2019-05-13T13:05:00Z,PASEO_CASTELLANA__CALL_MARIA_DE_MOLINA,66,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S021079,2019-05-14T14:30:00Z,CALL_ISABEL_LA_CATOLICA,5,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S021095,2019-11-05T20:00:00Z,CALL_GABRIELA_MISTRAL,20,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2019S021107,2019-05-14T17:45:00Z,AVDA_BADAJOZ__CALL_MADRE_ANTONIA_PARIS,74,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,N
2019S021108,2019-05-13T15:15:00Z,CALL_HACIENDA_DE_PAVONES__CALL_LUIS_DE_HOYOS_SAINZ,271,MORATALAZ,Alcance,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,1,N
2019S021149,2019-05-15T14:30:00Z,CALL_ALCALA__CALL_RAQUEL_MELLER,261,CIUDAD_LINEAL,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S021189,2019-11-05T11:03:00Z,AVDA_CERRO_MILANO,1,VILLA_DE_VALLECAS,Colisión lateral,Se desconoce,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S021200,2019-05-16T01:00:00Z,PASEO_ACACIAS,25A,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,5,N
2019S021207,2019-05-15T14:05:00Z,CALL_PUERTO_SERRANO__CALL_PUERTO_DE_LA_CRUZ_VERDE,6,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,N
2019S021258,2019-05-16T19:40:00Z,CALL_BARCELO,6,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,N
2019S021280,2019-05-16T08:05:00Z,CTRA_ESTACION_DE_HORTALEZA__AUTOV_M-11,1,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,N
2019S021283,2019-10-05T11:40:00Z,PQUE_MADRID_RIO,+00450E,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
2019S021302,2019-05-16T22:20:00Z,CALL_SEBASTIAN_HERRERA,15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S021343,2019-05-16T16:25:00Z,PASEO_PRADO,4,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S021377,2019-05-17T22:52:00Z,CALL_JOSE_ABASCAL,5,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,0,N
2019S021387,2019-05-13T23:18:00Z,CALL_GOYA__CALL_ALCALA,112,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2019S021429,2019-05-18T17:55:00Z,PQUE_JUAN_CARLOS_I,1,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,N
2019S021460,2019-05-19T04:15:00Z,CALL_BRAVO_MURILLO,164,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S021486,2019-05-19T10:45:00Z,AVDA_LOGROÑO__AUTOV_M-40,177,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,N
2019S021497,2019-05-18T17:41:00Z,PASEO_PINTOR_ROSALES__PASEO_MORET,1,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,N
2019S021542,2019-05-20T08:55:00Z,CALL_ORENSE,27,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,6,N
2019S021607,2019-05-20T14:30:00Z,CALL_PALOMARES__CALL_JUAN_PEÑALVER,1,VILLAVERDE,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2019S021650,2019-05-16T23:10:00Z,AVDA_SAN_DIEGO__CALL_MONTES_UNIVERSALES,142,PUENTE_DE_VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2019S021730,2019-05-21T19:00:00Z,PASEO_FERNAN_NUÑEZ,2,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S021744,2019-05-22T07:15:00Z,CALL_O'DONNELL,50,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,N
2019S021753,2019-05-21T01:45:00Z,CALL_BUSTOS__CALL_SIERRA_DE_LOS_FILABRES,10,PUENTE_DE_VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2019S021787,2019-05-22T11:05:00Z,PASEO_MARCELINO_CAMACHO__CALL_ANTOLINA_MERINO,35,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,1,N
2019S021808,2019-05-21T18:50:00Z,CALL_MALMOE,3,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S021823,2019-05-21T21:08:00Z,CALL_RIBERA_DE_CURTIDORES__CALL_CARNERO,13,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,N
2019S021850,2019-05-23T08:55:00Z,CUESTA_SANTO_DOMINGO_5,9,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2019S021882,2019-05-22T17:20:00Z,CALL_MESON_DE_PAREDES__CALL_TRIBULETE,70,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S021889,2019-05-22T20:40:00Z,PQUE_ENRIQUE_TIERNO_GALVAN,0,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2019S021951,2019-05-21T20:17:00Z,CALL_ISLA_DE_YESO,11,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,N
2019S021957,2019-05-23T19:20:00Z,CTRA_M-616,+00500S,FUENCARRAL-EL_PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,N
2019S021964,2019-05-19T17:45:00Z,CTRA_CIUDAD_UNIVERSITARIA__PASEO_VENTA,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S021969,2019-05-23T21:08:00Z,CALL_VAZQUEZ_DE_MELLA,43,CIUDAD_LINEAL,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2019S022010,2019-05-24T14:10:00Z,PLAZA_CASTILLA__PASEO_CASTELLANA,1,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S022021,2019-05-25T08:30:00Z,PASEO_ACACIAS,1,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S022023,2019-05-25T08:20:00Z,CALL_MESON_DE_PAREDES,75,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3,N
2019S022057,2019-05-25T15:40:00Z,CALL_LIVERPOOL__CALL_MARIA_SEVILLA_DIAGO,9,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,7,N
2019S022102,2019-05-26T02:25:00Z,PLAZA_MANOLETE,7,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2019S022178,2019-05-26T08:55:00Z,CALL_TOLEDO__CALL_CONCEPCION_JERONIMA,27,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2019S022216,2019-05-19T20:31:00Z,CALL_MAYOR,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,N
2019S022279,2019-05-28T12:30:00Z,CALL_BAILEN,2,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,14,N
2019S022289,2019-05-27T16:47:00Z,AVDA_VIRGEN_DEL_CARMEN,1,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2019S022320,2019-05-28T19:13:00Z,AVDA_LOS_ROSALES__CTRA_M-301,500,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2019S022327,2019-05-28T17:10:00Z,CALL_CONDE_DE_PEÑALVER,38,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S022358,2019-05-28T10:20:00Z,GTA_PUENTE_DE_SEGOVIA__PNTE_SEGOVIA,1,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,7,N
2019S022362,2019-05-29T09:45:00Z,PASEO_ACACIAS,63,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,N
2019S022373,2019-05-28T09:45:00Z,CALL_SANTA_ENGRACIA,123,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,5,N
2019S022484,2019-05-29T18:40:00Z,CALL_ATOCHA__CALL_SANTO_TOMAS,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,2,N
2019S022584,2019-05-31T17:21:00Z,CALL_PEDRO_DE_VALDIVIA,12,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2019S022596,2019-05-31T17:05:00Z,CALL_SANTA_ENGRACIA,101,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
