,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
119,2019S015263,10/03/2019,19:20:00,PASEO. ERMITA DEL SANTO / CALL. VIA CARPETANA,53,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,"438565,14","4473014,52",N,
120,2019S015339,10/03/2019,22:00:00,"AVDA. PORTUGAL, 1",1,LATINA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"438577,59","4474219,75",N,
121,2019S015475,11/03/2019,21:30:00,PLAZA. ESPAÑA / CALL. BAILEN,8,CENTRO,Alcance,,Bicicleta,Conductor,De 35 a 39 años,Mujer,,"439559,12","4474869,37",N,
122,2019S015481,11/03/2019,21:00:00,CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-30,94,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2.0,"443945,16","4474719,57",N,
123,2019S015537,11/03/2019,20:15:00,CALL. ALCOCER / AVDA. ANDALUCIA,6,VILLAVERDE,Otro,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,,"440997,1","4466962,36",N,
124,2019S015559,12/03/2019,9:10:00,CALLE JORGE MANRIQUE - CALLE SERRANO,1,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1.0,"441420,72","4477237,01",N,
125,2019S015623,06/03/2019,9:30:00,PLAZA. CARDENAL CISNEROS / AVDA. COMPLUTENSE,1,VILLA DE VALLECAS,Caída,LLuvia intensa,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"438443,88","4476853,16",N,
126,2019S015708,08/03/2019,21:04:00,CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR,58,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2.0,"444199,73","4482966,55",N,
127,2019S015708,08/03/2019,21:04:00,CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR,58,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Pasajero,De 10 a 14 años,Mujer,2.0,"444199,73","4482966,55",N,
128,2019S016088,10/03/2019,17:26:00,"AVDA. INGENIERO EMILIO HERRERA, 15",15,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,7.0,"444603,77","4482514,02",N,
129,2019S016157,15/03/2019,22:00:00,"CALL. BRAVO MURILLO, 305",305,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,"440857,25","4479323,24",N,
130,2019S016203,15/03/2019,19:45:00,AVDA. CIUDAD DE BARCELONA / CALL. SECO,101,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,"443007,22","4472339,8",N,
131,2019S016220,16/03/2019,18:35:00,"CALL. O'DONNELL, 52",52,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14.0,"443164,37","4474711,26",N,
132,2019S016322,17/03/2019,10:05:00,CALL. SUECIA / AVDA. CANILLEJAS A VICALVARO,1,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,"448183,65","4474724,87",N,
133,2019S016338,16/03/2019,17:30:00,"CALL. ALMAGRO, 25",25,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441276,39","4475881,77",N,
134,2019S016359,18/03/2019,0:00:00,CUSTA. SAN VICENTE / CALL. BAILEN,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3.0,"439283,9","4474638,76",N,
135,2019S016402,17/03/2019,20:40:00,"PASEO. LA HABANA, 39",39,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6.0,"441946,69","4478322,09",N,
136,2019S016418,13/03/2019,19:00:00,CALL. DOLORES BARRANCO / CALL. NICOLAS SANCHEZ,32,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"440142,14","4470551,31",N,
137,2019S016463,16/03/2019,12:30:00,AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES,3,HORTALEZA,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,"445132,08","4481820,39",N,
138,2019S016482,18/03/2019,14:25:00,"CALL. SAN BERNARDO, 43",43,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"439978,78","4475038,57",N,
139,2019S016549,20/03/2019,10:30:00,PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14.0,"438583,76","4473763,23",N,
140,2019S016549,20/03/2019,10:30:00,PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,7.0,"438583,76","4473763,23",N,
141,2019S016583,09/03/2019,19:45:00,CALL. LOPEZ GRASS / AVDA. ALBUFERA,1,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6.0,"443860,21","4471775,3",N,
142,2019S016649,14/03/2019,11:55:00,"AVDA. VICTORIA, 11",11,MONCLOA-ARAVACA,Colisión fronto-lateral,,Bicicleta,Conductor,De 45 a 49 años,Hombre,,"431270,63","4479849,55",N,
143,2019S016675,20/03/2019,18:15:00,CALL. SANTA CRUZ DE RETAMAR / AVDA. MIGUEL HERNANDEZ,20,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"445123,66","4470264,22",N,
144,2019S016679,20/03/2019,15:32:00,AVDA. ENSANCHE DE VALLECAS / AVDA. LA GAVIA,9,VILLA DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"447974,51","4469078,96",N,
145,2019S016752,22/03/2019,14:15:00,"CALL. ATOCHA, 109",109,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,14.0,"441029,68","4473552,38",N,
146,2019S016752,22/03/2019,14:15:00,"CALL. ATOCHA, 109",109,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Mujer,2.0,"441029,68","4473552,38",N,
147,2019S016753,22/03/2019,14:20:00,CALL. HULLA / AVDA. LOS ROSALES,1,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3.0,"443042,01","4465725,31",N,
148,2019S016943,23/03/2019,12:00:00,GTA. MARQUES DE VADILLO / PNTE. TOLEDO,2,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"439297,22","4472087,87",N,
149,2019S016975,22/03/2019,14:10:00,PASEO. LA HABANA / CALL. SANTIAGO BERNABEU,40,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"441676,11","4477893,66",N,
150,2019S016996,24/03/2019,2:00:00,"CALL. BRAVO MURILLO, 120",120,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,"440342,1","4477792,14",N,
151,2019S017107,22/03/2019,16:30:00,"CALL. JOSE SILVA, 2",2,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,"444281,87","4478534,73",N,
152,2019S017125,24/03/2019,21:45:00,"CALL. HORTALEZA, 100",100,CENTRO,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Mujer,,"440803,6","4475143,5",N,
153,2019S017125,24/03/2019,21:45:00,"CALL. HORTALEZA, 100",100,CENTRO,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"440803,6","4475143,5",N,
154,2019S017168,19/03/2019,8:15:00,PLAZA. LEALTAD / PASEO. PRADO,1,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"441277,7","4474257,25",N,
155,2019S017198,25/03/2019,12:00:00,"CALL. PORTOMARIN, 11",11,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,5.0,"443692,33","4484518,75",N,
156,2019S017217,20/03/2019,16:30:00,CALLE ALACALA - PASEO DEL PRADO,48,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7.0,"441054,64","4474478,08",N,
157,2019S017272,26/03/2019,13:20:00,PLAZA. CIBELES / CALL. ALCALA,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"441270,08","4474578,26",N,
158,2019S017287,24/03/2019,12:30:00,CALL. RETAMA / CALL. ACANTO,1,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"442737,89","4471796,48",N,
159,2019S017304,26/03/2019,19:10:00,"CALL. JOAQUIN COSTA, FRENTE Nº 6",6,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"441613,96","4477475,42",N,
160,2019S017367,27/03/2019,22:25:00,PLAZA. EMPERADOR CARLOS V / CALL. SANTA ISABEL,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"441230,58","4473448,2",N,
161,2019S017391,26/03/2019,18:55:00,"CALL. MANCHA, 4",4,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"443166,2","4470300,95",N,
162,2019S017393,28/03/2019,14:45:00,"AVDA. GRAN VIA DE SAN FRANCISCO, 4",4,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"439571,29","4473258,52",N,
163,2019S017434,27/03/2019,13:10:00,"CALL. ARROYO FONTARRON, 483",483,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"446272,25",4471871,N,
164,2019S017448,28/03/2019,10:55:00,"CALL. FERNANDEZ DE LOS RIOS, 33",33,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"439922,05","4476281,74",N,
165,2019S017501,29/03/2019,17:15:00,"CALL. ORENSE, 15",15,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"441021,61","4477818,72",N,
166,2019S017566,30/03/2019,10:15:00,"GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD, 0",0,BARAJAS,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,"450596,21","4479792,58",N,
167,2019S017586,29/03/2019,17:50:00,"AVDA. MIRAFLORES, 48",48,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,"437961,29","4480258,3",N,
168,2019S017589,29/03/2019,20:50:00,"AVDA. RAFAELA YBARRA, 73",73,USERA,Colisión lateral,,Bicicleta,Conductor,De 50 a 54 años,Hombre,,"439602,44","4470096,24",N,
169,2019S017608,30/03/2019,19:50:00,AVDA. SECUNDINO ZUAZO / CALL. CESAR CORT BOTI,2,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,3.0,"447186,5","4482920,34",N,
170,2019S017644,30/03/2019,13:35:00,CALL. JUAN DUQUE / CALL. MORENO NIETO,17,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7.0,"438965,97","4473791,85",N,
171,2019S017718,31/03/2019,12:15:00,"PASEO. CASTELLANA, 16",16,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,"441547,35","4475537,67",N,
172,2019S017764,01/04/2019,15:23:00,"CALL. ALCALA, 91",91,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"441886,62","4474707,04",N,
173,2019S017801,12/03/2019,10:00:00,"CALL. REGUERA DE TOMATEROS, 39",39,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,6.0,"444210,37","4469244,98",N,
174,2019S017808,17/03/2019,11:50:00,"PQUE. MADRID RIO, +00700E",+00700E,USERA,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"440924,63","4470900,68",N,
175,2019S017808,17/03/2019,11:50:00,"PQUE. MADRID RIO, +00700E",+00700E,USERA,Atropello a persona,Despejado,Bicicleta,Peatón,De 6  a  9 años,Hombre,7.0,"440924,63","4470900,68",N,
176,2019S017836,01/04/2019,16:03:00,"RONDA. TOLEDO, 10",10,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,"439745,92","4473084,41",N,
177,2019S017848,01/04/2019,18:00:00,"PASEO. EMBARCADERO, 1 JUNTO A HUERTA DE LA PARTIDA",1,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14.0,"438498,11","4474461,12",N,
178,2019S017873,02/04/2019,13:50:00,"AUTOV. M-607, +01500S",+01500S,FUENCARRAL-EL PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6.0,"441266,14","4487128,29",N,
179,2019S017873,02/04/2019,13:50:00,"AUTOV. M-607, +01500S",+01500S,FUENCARRAL-EL PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"441266,14","4487128,29",N,
180,2019S017942,25/03/2019,22:45:00,"CALL. HORTALEZA, 18",18,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,"440583,06","4474736,79",N,
181,2019S017942,25/03/2019,22:45:00,"CALL. HORTALEZA, 18",18,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,2.0,"440583,06","4474736,79",N,
182,2019S017986,16/03/2019,1:20:00,CALL. LUIS DE GONGORA / CALL. GRAVINA,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"440889,27","4474928,54",N,
183,2019S017988,03/04/2019,14:40:00,"AVDA. DOCTOR GARCIA TAPIA, 157A",157A,MORATALAZ,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,,"446516,7","4473208,47",N,
184,2019S018020,04/04/2019,21:40:00,CALL. GRAN VIA / METRO. PLAZA DE ESPAÑA,80,CENTRO,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"439731,89","4474988,84",N,
185,2019S018185,03/04/2019,16:44:00,"CMNO. PERALES, 90",90,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,"441397,79","4469899,43",N,
186,2019S018235,07/04/2019,9:48:00,"CALL. HORTALEZA, 17",17,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"440587,29","4474771,14",N,
187,2019S018249,06/04/2019,21:25:00,CALL. MIGUEL ARREDONDO / CALL. ALONSO CARBONELL,1,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,440975,"4471823,81",N,
188,2019S018298,05/04/2019,10:30:00,CALL. ARRIAGA / CALL. FERNANDO GABRIEL,69,CIUDAD LINEAL,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Mujer,2.0,"445709,83","4475075,51",N,
189,2019S018345,08/04/2019,15:15:00,CALL. DOBLA / AVDA. POBLADOS,1,CARABANCHEL,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,"437143,39","4469444,36",N,
190,2019S018366,06/04/2019,20:15:00,"CALL. VICTORIA, 4",4,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,"440464,97","4474201,36",N,
191,2019S018461,09/04/2019,13:05:00,PASEO. RECOLETOS / CALL. GENOVA,43,CENTRO,Alcance,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441374,75","4475114,32",N,
192,2019S018483,10/04/2019,8:00:00,AVENIDA CANILLEJAS A VICÁLVARO CON GLORIETA M-40,7,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"447764,5","4477022,2",N,
193,2019S018494,10/04/2019,8:35:00,"PASEO. FERNAN NUÑEZ, 1",1,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,14.0,"441697,28","4473503,49",N,
194,2019S018494,10/04/2019,8:35:00,"PASEO. FERNAN NUÑEZ, 1",1,RETIRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,7.0,"441697,28","4473503,49",N,
195,2019S018498,08/04/2019,10:55:00,CALL. DOLORES BARRANCO / CALL. JUSTA GARCIA,65,USERA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,"439798,4","4470493,6",N,
196,2019S018517,10/04/2019,17:20:00,"CALL. ALCALA, 42",42,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,2.0,"440903,06","4474433,42",N,
197,2019S018545,08/04/2019,12:20:00,"AVDA. MANZANARES, 200",200,USERA,Atropello a persona,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,"440396,42","4471578,91",N,
198,2019S018545,08/04/2019,12:20:00,"AVDA. MANZANARES, 200",200,USERA,Atropello a persona,Nublado,Bicicleta,Peatón,Menor de 5 años,Hombre,7.0,"440396,42","4471578,91",N,
199,2019S018552,11/04/2019,9:00:00,CALL. SAN GERMAN / CALL. POETA JOAN MARAGALL,1,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,"441365,48","4478605,96",N,
200,2019S018648,12/04/2019,12:10:00,CALL. POETA JOAN MARAGALL / CALL. SOR ANGELA DE LA CRUZ,31,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441305,27","4478866,85",N,
201,2019S018655,12/04/2019,14:15:00,"CALL. BARCO, 32",32,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"440422,51","4474946,23",N,
202,2019S018655,12/04/2019,14:15:00,"CALL. BARCO, 32",32,CENTRO,Caída,Despejado,Bicicleta,Peatón,Menor de 5 años,Hombre,14.0,"440422,51","4474946,23",N,
203,2019S018656,11/04/2019,16:00:00,"CALL. LUCHANA, 34",34,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,6.0,"440738,62","4475888,01",N,
204,2019S018787,08/04/2019,8:55:00,CALL. EXPLANADA / CALL. PEDRO JUSTO DORADO DELLMANS,8,MONCLOA-ARAVACA,Alcance,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"439651,46","4477707,85",N,
205,2019S018901,17/03/2019,12:00:00,"AVDA. MANZANARES, 196",196,USERA,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"440337,28","4471627,6",N,
206,2019S018901,17/03/2019,12:00:00,"AVDA. MANZANARES, 196",196,USERA,Atropello a persona,Despejado,Bicicleta,Peatón,De 6  a  9 años,Hombre,7.0,"440337,28","4471627,6",N,
207,2019S018902,16/04/2019,8:30:00,"CALL. SANTA ISABEL, 50",50,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5.0,"441013,02","4473380,93",N,
208,2019S018907,01/04/2019,22:44:00,"PASEO. DELICIAS, 32",32,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"441132,28","4472867,03",N,
209,2019S018950,16/04/2019,18:35:00,CALL. CLAUDIO MOYANO / PASEO. PRADO,1,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,"441508,44","4473468,73",N,
210,2019S018960,14/04/2019,16:45:00,CALL. MESON DE PAREDES / RONDA. VALENCIA,92,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"440498,7","4473017,9",N,
211,2019S018985,30/03/2019,9:20:00,AVDA. MIGUEL HERNANDEZ / CALL. LEON FELIPE,11,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6.0,"446149,45","4471074,31",N,
212,2019S019124,17/04/2019,19:00:00,"CALL. DOCTOR TOLOSA LATOUR, 21",21,USERA,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,6.0,"440379,44","4469240,78",N,
213,2019S019254,20/04/2019,21:00:00,"CALL. GILENA, 14",14,VILLAVERDE,Caída,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,"439791,87","4466112,47",N,
214,2019S019257,20/04/2019,21:00:00,"CALL. SANTA ENGRACIA, 76",76,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"440694,64","4476448,38",N,
215,2019S019263,21/04/2019,17:05:00,"PQUE. JUAN CARLOS I, 1",1,BARAJAS,Atropello a animal,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2.0,"448082,9","4478956,1",N,
216,2019S019332,12/04/2019,18:30:00,"PASEO. EXTREMADURA, 153",153,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"437044,14","4473361,6",N,
217,2019S019391,23/04/2019,16:35:00,CUSTA. SANTO DOMINGO / CALL. FOMENTO,9,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"439836,99","4474617,78",N,
218,2019S019405,22/04/2019,18:40:00,"AVDA. LAS FUERZAS ARMADAS, 118",118,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7.0,"446435,23","4481861,39",N,
219,2019S019536,24/04/2019,9:30:00,CALL. GOBELAS / CALL. GUECHO,24,MONCLOA-ARAVACA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,"430301,44","4480538,94",N,
220,2019S019554,24/04/2019,16:00:00,"CALL. ARROYO BELINCOSO, 24",24,MORATALAZ,Colisión fronto-lateral,LLuvia intensa,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"444641,86","4473397,13",N,
221,2019S019733,27/04/2019,10:40:00,CALL. JULIA GARCIA BOUTAN / CALL. SOFIA,12,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,"448395,49","4475630,87",N,
222,2019S019779,27/04/2019,20:15:00,CALL. GRAN VIA / CALL. SAN BERNARDO,60,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"439913,01","4474836,67",N,
223,2019S019885,27/04/2019,13:40:00,"AVDA. RAFAELA YBARRA, 137",137,VILLAVERDE,Alcance,,Bicicleta,Conductor,De 55 a 59 años,Hombre,14.0,"439457,92","4467451,63",N,
224,2019S019899,29/04/2019,7:10:00,CALL. ALCALA / CALL. LOS URQUIZA,330,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,"445153,33","4476093,71",N,
225,2019S019899,29/04/2019,7:10:00,CALL. ALCALA / CALL. LOS URQUIZA,330,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Mujer,2.0,"445153,33","4476093,71",N,
226,2019S019986,28/04/2019,17:15:00,"CTRA. M-616, +00600S",+00600S,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,"441380,37","4489172,08",N,
227,2019S020003,29/04/2019,20:40:00,"PLAZA. ALONSO MARTINEZ, 7",7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,"441036,4","4475453,36",N,
228,2019S020144,27/04/2019,12:55:00,AVDA. COMUNIDADES / AVDA. DEMOCRACIA,18,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"447962,08","4471485,48",N,
229,2019S020247,02/05/2019,9:39:00,BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES,33,VICÁLVARO,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14.0,"447469,88","4472064,5",N,
230,2019S020247,02/05/2019,9:39:00,BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES,33,VICÁLVARO,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Mujer,2.0,"447469,88","4472064,5",N,
231,2019S020351,04/05/2019,21:15:00,CALL. CEA BERMUDEZ / CALL. BRAVO MURILLO,1,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,6.0,"440203,07","4476672,27",N,
232,2019S020422,05/05/2019,21:00:00,"PASEO. ESPERANZA, 15",15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,"440155,57","4472663,3",N,
233,2019S020459,06/05/2019,7:40:00,"CALL. ALCALA, 346",346,CIUDAD LINEAL,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,"445279,2","4476172,01",N,
234,2019S020462,03/05/2019,22:20:00,CALL. SANTA CATALINA / CRA. SAN JERONIMO,12,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"440786,75","4474085,82",N,
235,2019S020466,06/05/2019,18:32:00,"AVDA. MENENDEZ PELAYO, 65",65,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"442563,86","4473913,83",N,
236,2019S020526,07/05/2019,13:30:00,CALL. SANTA ENGRACIA / CALL. MANUEL GONZALEZ LONGORIA,8,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7.0,"440967,39","4475604,26",N,
237,2019S020547,07/05/2019,11:35:00,CALL. ALCALA / PALAC. CIBELES,50,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"441329,45","4474535,85",N,
238,2019S020574,05/05/2019,14:49:00,"CALL. SESEÑA, 46A",46A,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"434955,15","4472022,22",N,
239,2019S020574,05/05/2019,14:49:00,"CALL. SESEÑA, 46A",46A,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Hombre,7.0,"434955,15","4472022,22",N,
240,2019S020579,07/05/2019,15:10:00,"CALL. ALCALA, 142",142,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14.0,"443163,07","4475399,21",N,
